,1号单泵频率,1号单泵瞬时流量,1号单泵扬程,1号泵口表显压力,1号单泵功率
3674,36.6,7220.0,20.58,0.2155,518
3675,36.7,7298.0,20.53,0.2166,518
3676,36.7,7358.0,20.55,0.2161,517
3677,36.6,7251.0,20.52,0.2168,516
3678,36.7,7281.0,20.5,0.216,518
3679,32.7,6394.0,16.81,0.1866,368
3680,33.2,6509.0,17.01,0.1894,387
3681,32.7,6460.0,16.64,0.1871,370
3682,32.7,6438.0,16.39,0.1863,371
3683,31.7,5933.0,16.01,0.1823,336
3684,31.7,5952.0,16.07,0.1826,337
3685,31.7,5933.0,16.08,0.1834,336
3686,31.7,5977.0,16.1,0.1825,336
3687,31.7,5977.0,16.09,0.1823,336
3688,31.7,5932.0,16.07,0.182,337
3689,31.7,5955.0,16.07,0.1807,337
3690,31.7,6037.0,16.15,0.1817,336
3691,31.7,5968.0,16.05,0.1813,337
3692,31.7,5933.0,16.08,0.1805,336
3693,31.7,5845.0,16.01,0.1811,336
3694,31.7,5858.0,16.19,0.1801,335
3695,31.7,5841.0,16.04,0.178,335
3696,31.7,5845.0,16.25,0.1784,336
3697,31.7,5842.0,16.39,0.1771,334
3698,31.7,5817.0,16.32,0.1779,335
3699,31.7,5820.0,16.27,0.1771,335
3700,31.7,5771.0,16.16,0.1776,336
3701,31.7,5805.0,16.25,0.1783,335
3702,31.7,5778.0,16.23,0.1787,335
3703,31.7,5742.0,16.17,0.1782,334
3704,31.7,5824.0,16.19,0.1781,335
3705,31.7,5795.0,16.34,0.1773,334
3706,31.7,5807.0,16.24,0.1774,335
3707,31.7,5822.0,16.18,0.1773,335
3708,31.7,5777.0,16.29,0.1781,335
3709,31.7,5799.0,16.17,0.1772,335
3710,31.7,5833.0,16.14,0.1785,335
3711,31.7,5871.0,16.16,0.1774,335
3712,31.7,5783.0,16.25,0.1786,335
3713,31.7,5761.0,16.27,0.1784,335
3714,31.7,5804.0,16.29,0.1773,335
3715,31.7,5789.0,16.35,0.1785,335
3716,31.7,5780.0,16.35,0.1792,335
3717,31.7,5747.0,16.25,0.1783,336
3718,31.7,5821.0,16.26,0.1792,334
3719,31.7,5852.0,16.3,0.1783,335
3720,31.7,5819.0,16.37,0.1785,334
3721,31.7,5856.0,16.56,0.1776,334
3722,31.6,5787.0,16.61,0.1794,335
3723,31.7,5861.0,16.65,0.1778,335
3724,31.7,5739.0,16.61,0.1787,335
3725,31.6,5836.0,16.64,0.1787,335
3726,31.7,5763.0,16.46,0.179,334
3727,31.7,5861.0,16.53,0.1778,335
3728,31.7,5595.0,16.78,0.1819,333
3729,1.2,27.0,0.0,0.0218,11
3730,0.0,23.0,0.0,0.0213,0
3731,0.0,48.0,0.0,0.0213,0
3732,0.0,20.0,0.0,0.0212,0
3733,0.0,22.0,0.0,0.021,0
3734,0.0,20.0,0.0,0.0208,0
3735,0.0,23.0,0.0,0.0206,0
3736,0.0,29.0,0.0,0.0206,0
3737,0.0,50.0,0.0,0.0205,0
3738,0.0,27.0,0.0,0.0206,0
3739,0.0,22.0,0.0,0.0206,0
3740,0.0,22.0,0.0,0.0206,0
3741,0.0,53.0,0.0,0.0206,0
3742,0.0,50.0,0.0,0.0206,0
3743,0.0,18.0,0.0,0.0206,0
3744,0.0,21.0,0.0,0.0205,0
3745,0.0,54.0,0.0,0.0205,0
3746,0.0,21.0,0.0,0.0206,0
3747,0.0,23.0,0.0,0.0207,0
3748,0.0,50.0,0.0,0.0206,0
3749,0.0,19.0,0.0,0.0205,0
3750,0.0,48.0,0.0,0.0206,0
3751,0.0,19.0,0.0,0.0205,0
3752,0.0,22.0,0.0,0.0206,0
3753,0.0,54.0,0.0,0.0206,0
3754,0.0,51.0,0.0,0.0206,0
3755,0.0,37.0,0.0,0.0207,0
3756,0.0,20.0,0.0,0.0207,0
3757,0.0,23.0,0.0,0.0208,0
3758,0.0,19.0,0.0,0.0208,0
3759,0.0,22.0,0.0,0.021,0
3760,0.0,52.0,0.0,0.021,0
3761,0.0,22.0,0.0,0.0211,0
3762,0.0,17.0,0.0,0.0212,0
3763,0.0,23.0,0.0,0.0212,0
3764,0.0,50.0,0.0,0.0213,0
3765,0.0,50.0,0.0,0.0213,0
3766,0.0,48.0,0.0,0.0214,0
3767,0.0,50.0,0.0,0.0215,0
3768,0.0,21.0,0.0,0.0216,0
3769,0.0,55.0,0.0,0.0216,0
3770,0.0,22.0,0.0,0.0217,0
3771,0.0,52.0,0.0,0.0217,0
3772,0.0,44.0,0.0,0.0218,0
3773,0.0,20.0,0.0,0.0218,0
3774,0.0,45.0,0.0,0.0218,0
3775,0.0,20.0,0.0,0.022,0
3776,0.0,22.0,0.0,0.022,0
3777,0.0,18.0,0.0,0.022,0
3778,0.0,51.0,0.0,0.022,0
3779,0.0,16.0,0.0,0.0221,0
3780,0.0,23.0,0.0,0.0221,0
3781,0.0,44.0,0.0,0.0222,0
3782,0.0,53.0,0.0,0.0222,0
3783,0.0,45.0,0.0,0.0222,0
3784,0.0,21.0,0.0,0.0223,0
3785,0.0,22.0,0.0,0.0223,0
3786,0.0,21.0,0.0,0.0223,0
3787,0.0,21.0,0.0,0.0223,0
3788,0.0,20.0,0.0,0.0224,0
3789,0.0,45.0,0.0,0.0224,0
3790,0.0,20.0,0.0,0.0225,0
3791,0.0,22.0,0.0,0.0226,0
3792,0.0,38.0,0.0,0.0226,0
3793,0.0,49.0,0.0,0.0225,0
3794,0.0,35.0,0.0,0.0226,0
3795,0.0,51.0,0.0,0.0226,0
3796,0.0,22.0,0.0,0.0227,0
3797,0.0,51.0,0.0,0.0227,0
3798,0.0,23.0,0.0,0.0227,0
3799,0.0,52.0,0.0,0.0228,0
3800,0.0,47.0,0.0,0.0228,0
3801,0.0,17.0,0.0,0.0228,0
3802,0.0,49.0,0.0,0.0228,0
3803,0.0,19.0,0.0,0.0229,0
3804,0.0,23.0,0.0,0.0229,0
3805,0.0,51.0,0.0,0.023,0
3806,0.0,23.0,0.0,0.0229,0
3807,0.0,51.0,0.0,0.023,0
3808,0.0,48.0,0.0,0.023,0
3809,0.0,24.0,0.0,0.023,0
3810,0.0,23.0,0.0,0.023,0
3811,0.0,24.0,0.0,0.023,0
3812,0.0,51.0,0.0,0.023,0
3813,0.0,27.0,0.0,0.023,0
3814,0.0,51.0,0.0,0.023,0
3815,0.0,27.0,0.0,0.0224,0
3816,0.0,21.0,0.0,0.0223,0
3817,0.0,48.0,0.0,0.0226,0
3818,0.0,19.0,0.0,0.0232,0
3819,33.7,6093.0,18.89,0.2041,400
3820,34.6,6909.0,18.99,0.2022,442
3821,34.6,6758.0,19.53,0.2067,438
3822,34.6,6649.0,19.56,0.2086,438
3823,34.7,6648.0,19.6,0.2094,438
3824,34.6,6514.0,19.8,0.2117,434
3825,34.6,6582.0,19.67,0.2116,435
3826,34.7,6546.0,19.71,0.2121,437
3827,34.7,6525.0,19.82,0.2108,435
3828,34.6,6554.0,19.56,0.211,435
3829,34.6,6527.0,19.75,0.2114,436
3830,34.7,6572.0,19.74,0.2123,435
3831,34.6,6621.0,19.58,0.2113,436
3832,34.6,6526.0,19.92,0.2121,436
3833,34.7,6584.0,19.73,0.2133,436
3834,34.7,6523.0,19.78,0.212,435
3835,34.6,6526.0,19.7,0.2127,435
3836,34.6,6531.0,19.61,0.2121,436
3837,34.6,6571.0,19.74,0.2116,435
3838,34.6,6479.0,19.83,0.2129,435
3839,34.6,6489.0,19.7,0.2114,435
3840,34.6,6471.0,19.87,0.2112,435
3841,34.6,6526.0,19.71,0.2129,433
3842,34.6,6489.0,19.7,0.2106,436
3843,34.6,6459.0,19.78,0.2117,435
3844,34.6,6527.0,19.75,0.2105,434
3845,34.6,6546.0,19.8,0.2101,435
3846,34.6,6486.0,19.77,0.2101,433
3847,34.6,6540.0,19.86,0.2111,434
3848,34.6,6469.0,19.9,0.211,433
3849,34.6,6492.0,19.79,0.2112,433
3850,34.6,6645.0,19.73,0.2112,435
3851,34.6,6560.0,19.76,0.2131,434
3852,34.7,6547.0,19.66,0.2102,434
3853,34.6,6589.0,19.63,0.2114,435
3854,34.6,6559.0,19.96,0.2117,434
3855,34.6,6557.0,19.84,0.211,433
3856,34.6,6649.0,19.67,0.2114,436
3857,34.6,6572.0,19.66,0.2131,435
3858,34.7,6542.0,19.68,0.211,435
3859,34.7,6584.0,19.69,0.2121,436
3860,34.7,6624.0,19.7,0.2117,435
3861,34.6,6527.0,19.7,0.2115,436
3862,34.7,6563.0,19.73,0.2119,435
3863,34.7,6551.0,19.69,0.2123,436
3864,34.7,6588.0,19.79,0.2112,436
3865,34.6,6553.0,19.66,0.2113,435
3866,34.6,6596.0,19.62,0.2111,435
3867,34.7,6575.0,19.54,0.2134,435
3868,34.6,6635.0,19.76,0.2113,435
3869,34.7,6526.0,19.64,0.2131,435
3870,34.7,6523.0,19.54,0.211,435
3871,34.7,6596.0,19.64,0.2123,435
3872,34.6,6629.0,19.72,0.2116,434
3873,34.7,6510.0,19.56,0.2114,436
3874,34.7,6525.0,19.64,0.2101,437
3875,34.7,6501.0,19.62,0.2114,435
3876,34.6,6510.0,19.61,0.2103,436
3877,34.7,6534.0,19.71,0.2124,435
3878,34.7,6518.0,19.66,0.2111,436
3879,34.6,6511.0,19.62,0.2115,436
3880,34.6,6536.0,19.62,0.2107,436
3881,34.7,6521.0,19.68,0.2122,435
3882,34.7,6579.0,19.64,0.2113,434
3883,34.7,6596.0,19.54,0.2109,436
3884,34.6,6573.0,19.58,0.2108,436
3885,34.7,6534.0,19.71,0.2115,435
3886,34.7,6545.0,19.65,0.2111,435
3887,34.7,6605.0,19.52,0.2117,437
3888,34.6,6568.0,19.7,0.2117,434
3889,34.6,6632.0,19.77,0.2124,434
3890,34.7,6498.0,19.63,0.2123,435
3891,34.7,6562.0,19.64,0.2116,436
3892,34.6,6538.0,19.59,0.2095,434
3893,34.7,6534.0,19.64,0.2112,434
3894,34.6,6496.0,19.55,0.2103,436
3895,34.6,6471.0,19.58,0.2108,436
3896,34.6,6574.0,19.62,0.2111,434
3897,34.7,6531.0,19.56,0.2104,435
3898,34.6,6493.0,19.52,0.2101,435
3899,34.6,6654.0,19.61,0.2113,435
3900,34.7,6512.0,19.52,0.2113,436
3901,34.6,6597.0,19.69,0.2104,436
3902,34.6,6650.0,19.66,0.211,435
3903,34.6,6515.0,19.49,0.2109,434
3904,34.6,6557.0,19.53,0.2101,436
3905,34.6,6535.0,19.5,0.2104,434
3906,34.6,6631.0,19.62,0.2106,435
3907,34.6,6577.0,19.61,0.2108,436
3908,34.7,6503.0,19.49,0.211,435
3909,34.7,6526.0,19.52,0.209,435
3910,34.6,6593.0,19.57,0.2101,436
3911,34.6,6547.0,19.48,0.21,435
3912,34.6,6565.0,19.54,0.2096,435
3913,34.6,6560.0,19.53,0.21,436
3914,34.6,6584.0,19.56,0.2114,436
3915,34.6,6601.0,19.64,0.2114,436
3916,34.6,6614.0,19.41,0.2102,436
3917,34.6,6554.0,19.65,0.21,435
3918,34.6,6513.0,19.4,0.2105,436
3919,34.6,6551.0,19.57,0.2112,434
3920,34.6,6533.0,19.59,0.2114,435
3921,34.6,6496.0,19.55,0.2104,435
3922,34.6,6507.0,19.5,0.2101,434
3923,34.6,6479.0,19.65,0.2105,433
3924,34.6,6515.0,19.63,0.2101,434
3925,34.6,6590.0,19.67,0.2093,434
3926,34.6,6503.0,19.53,0.2097,435
3927,34.6,6476.0,19.6,0.2108,434
3928,34.6,6555.0,19.58,0.2094,433
3929,34.6,6516.0,19.53,0.2092,434
3930,34.6,6528.0,19.61,0.2094,434
3931,34.6,6508.0,19.58,0.2095,433
3932,34.6,6429.0,19.57,0.2085,434
3933,34.6,6508.0,19.55,0.2078,434
3934,34.6,6429.0,19.55,0.2079,434
3935,34.6,6519.0,19.65,0.208,433
3936,34.6,6474.0,19.54,0.2098,434
3937,34.7,6460.0,19.56,0.2079,434
3938,34.6,6464.0,19.56,0.2078,434
3939,34.6,6493.0,19.56,0.2073,434
3940,34.6,6481.0,19.55,0.2083,433
3941,35.2,6807.0,19.95,0.2091,455
3942,35.1,6791.0,19.95,0.2094,453
3943,35.2,6723.0,19.92,0.2086,455
3944,35.1,6776.0,20.06,0.2081,455
3945,35.2,6702.0,19.89,0.2096,454
3946,35.1,6777.0,20.02,0.2099,455
3947,35.2,6720.0,19.92,0.2083,455
3948,35.2,6700.0,19.97,0.2079,454
3949,35.1,6724.0,19.96,0.2083,455
3950,35.1,6732.0,19.94,0.2085,454
3951,35.1,6751.0,20.06,0.2103,454
3952,35.1,6712.0,19.92,0.2093,455
3953,35.2,6685.0,20.21,0.2101,454
3954,35.1,6660.0,20.06,0.2099,454
3955,35.2,6696.0,19.92,0.2106,454
3956,35.1,6657.0,20.06,0.2108,454
3957,35.2,6652.0,19.94,0.211,453
3958,35.1,6710.0,20.02,0.2105,454
3959,35.2,6705.0,19.88,0.2094,454
3960,35.1,6672.0,20.32,0.2108,453
3961,35.1,6728.0,20.0,0.2103,454
3962,35.1,6686.0,20.02,0.2101,453
3963,35.1,6660.0,19.91,0.2099,454
3964,35.1,6637.0,20.0,0.2104,454
3965,35.1,6701.0,19.94,0.2109,454
3966,35.2,6705.0,20.09,0.2097,453
3967,35.1,6760.0,20.09,0.2088,453
3968,35.2,6765.0,20.02,0.2105,454
3969,35.1,6685.0,20.03,0.2104,454
3970,35.1,6712.0,20.01,0.2109,454
3971,35.1,6708.0,20.02,0.2104,453
3972,35.1,6616.0,20.04,0.2103,453
3973,35.1,6667.0,19.92,0.2092,455
3974,35.2,6680.0,19.98,0.2109,454
3975,35.1,6693.0,20.13,0.2107,452
3976,35.1,6638.0,20.14,0.2096,453
3977,35.2,6640.0,19.96,0.2104,454
3978,35.1,6697.0,19.98,0.2113,453
3979,35.2,6763.0,19.98,0.212,453
3980,35.1,6660.0,19.93,0.2098,454
3981,35.2,6682.0,20.03,0.2112,454
3982,35.2,6778.0,20.05,0.2092,454
3983,35.2,6709.0,20.09,0.2098,455
3984,35.1,6791.0,20.11,0.21,453
3985,35.1,6656.0,19.99,0.2103,453
3986,35.1,6702.0,20.02,0.2093,452
3987,35.2,6653.0,20.01,0.21,453
3988,35.2,6767.0,20.04,0.2093,455
3989,35.2,6722.0,19.91,0.2084,453
3990,35.1,6658.0,20.02,0.2109,453
3991,35.2,6644.0,19.98,0.2098,452
3992,35.1,6620.0,20.06,0.2099,454
3993,35.1,6745.0,20.04,0.21,456
3994,35.2,6818.0,19.96,0.2116,454
3995,35.1,6682.0,20.03,0.2105,456
3996,35.1,6755.0,20.02,0.2114,454
3997,35.1,6736.0,19.9,0.2115,454
3998,35.1,6708.0,19.87,0.211,454
3999,35.2,6753.0,20.02,0.2109,454
4000,35.1,6727.0,19.97,0.2123,455
4001,35.1,6690.0,19.97,0.2097,455
4002,35.1,6702.0,19.91,0.2104,454
4003,35.2,6720.0,19.94,0.21,453
4004,35.1,6666.0,19.93,0.2106,455
4005,35.2,6698.0,20.03,0.21,455
4006,35.1,6771.0,20.0,0.2103,455
4007,35.2,6717.0,20.11,0.2112,454
4008,35.1,6685.0,20.12,0.2101,452
4009,35.2,6689.0,20.09,0.2093,454
4010,29.7,6057.0,13.61,0.1497,284
4011,29.7,5833.0,13.91,0.1539,282
4012,16.4,53.0,0.0,0.0831,53
4013,0.0,20.0,0.0,0.0194,0
4014,0.0,26.0,0.0,0.0191,0
4015,0.0,50.0,0.0,0.0188,0
4016,0.0,24.0,0.0,0.0185,0
4017,0.0,52.0,0.0,0.0182,0
4018,0.0,23.0,0.0,0.018,0
4019,0.0,46.0,0.0,0.0179,0
4020,0.0,21.0,0.0,0.0179,0
4021,0.0,25.0,0.0,0.0179,0
4022,0.0,54.0,0.0,0.0179,0
4023,0.0,53.0,0.0,0.0179,0
4024,0.0,21.0,0.0,0.0181,0
4025,0.0,24.0,0.0,0.0182,0
4026,0.0,46.0,0.0,0.0184,0
4027,0.0,25.0,0.0,0.0184,0
4028,0.0,47.0,0.0,0.0186,0
4029,0.0,55.0,0.0,0.0187,0
4030,0.0,21.0,0.0,0.0189,0
4031,0.0,24.0,0.0,0.019,0
4032,0.0,17.0,0.0,0.0191,0
4033,0.0,55.0,0.0,0.0192,0
4034,0.0,47.0,0.0,0.0193,0
4035,0.0,22.0,0.0,0.0193,0
4036,0.0,47.0,0.0,0.0195,0
4037,0.0,21.0,0.0,0.0195,0
4038,0.0,51.0,0.0,0.0197,0
4039,0.0,23.0,0.0,0.0197,0
4040,0.0,51.0,0.0,0.0197,0
4041,0.0,21.0,0.0,0.0197,0
4042,0.0,22.0,0.0,0.0199,0
4043,0.0,37.0,0.0,0.0199,0
4044,0.0,23.0,0.0,0.02,0
4045,0.0,50.0,0.0,0.02,0
4046,0.0,19.0,0.0,0.02,0
4047,0.0,24.0,0.0,0.0202,0
4048,0.0,20.0,0.0,0.0202,0
4049,0.0,24.0,0.0,0.0201,0
4050,0.0,55.0,0.0,0.0202,0
4051,0.0,52.0,0.0,0.0201,0
4052,0.0,53.0,0.0,0.0201,0
4053,0.0,25.0,0.0,0.0201,0
4054,0.0,30.0,0.0,0.02,0
4055,0.0,52.0,0.0,0.02,0
4056,0.0,50.0,0.0,0.02,0
4057,0.0,54.0,0.0,0.0201,0
4058,0.0,23.0,0.0,0.0201,0
4059,0.0,55.0,0.0,0.0199,0
4060,0.0,23.0,0.0,0.0199,0
4061,0.0,55.0,0.0,0.0199,0
4062,0.0,50.0,0.0,0.0199,0
4063,0.0,21.0,0.0,0.0198,0
4064,0.0,51.0,0.0,0.0198,0
4065,0.0,19.0,0.0,0.0198,0
4066,0.0,24.0,0.0,0.0197,0
4067,0.0,53.0,0.0,0.0197,0
4068,0.0,53.0,0.0,0.0197,0
4069,0.0,30.0,0.0,0.0197,0
4070,0.0,24.0,0.0,0.0197,0
4071,0.0,24.0,0.0,0.0197,0
4072,0.0,54.0,0.0,0.0197,0
4073,0.0,49.0,0.0,0.0197,0
4074,0.0,21.0,0.0,0.0197,0
4075,0.0,53.0,0.0,0.0197,0
4076,0.0,25.0,0.0,0.0197,0
4077,0.0,52.0,0.0,0.0196,0
4078,0.0,37.0,0.0,0.0196,0
4079,0.0,21.0,0.0,0.0197,0
4080,0.0,39.0,0.0,0.0197,0
4081,0.0,22.0,0.0,0.0197,0
4082,0.0,23.0,0.0,0.0196,0
4083,0.0,52.0,0.0,0.0196,0
4084,0.0,51.0,0.0,0.0197,0
4085,0.0,19.0,0.0,0.0196,0
4086,0.0,24.0,0.0,0.0197,0
4087,0.0,52.0,0.0,0.0197,0
4088,0.0,53.0,0.0,0.0197,0
4089,0.0,39.0,0.0,0.0197,0
4090,0.0,24.0,0.0,0.0197,0
4091,0.0,21.0,0.0,0.0197,0
4092,0.0,22.0,0.0,0.0197,0
4093,0.0,23.0,0.0,0.0197,0
4094,0.0,21.0,0.0,0.0196,0
4095,0.0,23.0,0.0,0.0196,0
4096,0.0,21.0,0.0,0.0197,0
4097,0.0,24.0,0.0,0.0196,0
4098,0.0,50.0,0.0,0.0196,0
4099,0.0,51.0,0.0,0.0196,0
4100,0.0,49.0,0.0,0.0187,0
4101,0.0,22.0,0.0,0.0188,0
4102,0.0,22.0,0.0,0.0193,0
4103,0.0,54.0,0.0,0.0195,0
4104,18.0,22.0,0.0,0.0906,54
4105,34.6,6777.0,18.99,0.1998,437
4106,34.6,6761.0,18.94,0.1997,437
4107,35.1,6871.0,19.42,0.2052,455
4108,35.1,6792.0,19.43,0.2032,456
4109,35.1,6852.0,19.59,0.2048,456
4110,35.1,6660.0,19.87,0.207,453
4111,35.1,6701.0,19.83,0.2062,453
4112,35.1,6683.0,19.8,0.2085,454
4113,35.2,6680.0,19.68,0.2083,452
4114,35.2,6619.0,19.82,0.2078,452
4115,35.2,6791.0,19.77,0.2072,452
4116,35.1,6658.0,19.77,0.2098,453
4117,35.1,6645.0,19.81,0.2074,454
4118,35.1,6675.0,19.76,0.209,453
4119,35.2,6706.0,19.89,0.2088,453
4120,35.1,6621.0,19.88,0.2101,453
4121,35.1,6656.0,19.82,0.2089,454
4122,35.2,6667.0,19.95,0.2082,453
4123,35.2,6732.0,19.95,0.2092,453
4124,35.2,6616.0,19.9,0.21,452
4125,35.2,6581.0,19.81,0.2094,452
4126,35.1,6629.0,19.93,0.2091,452
4127,35.2,6605.0,19.93,0.2104,453
4128,35.1,6697.0,19.85,0.2088,452
4129,35.1,6625.0,19.83,0.2098,454
4130,35.2,6691.0,20.0,0.2098,452
4131,35.2,6617.0,19.92,0.2093,452
4132,35.2,6614.0,19.78,0.2083,454
4133,35.1,6710.0,19.93,0.2079,452
4134,35.2,6582.0,19.77,0.2082,452
4135,35.2,6632.0,19.93,0.209,452
4136,35.1,6631.0,20.01,0.21,453
4137,35.2,6626.0,19.87,0.2102,453
4138,35.1,6657.0,19.82,0.2098,451
4139,35.2,6653.0,19.82,0.2084,452
4140,35.2,6611.0,19.83,0.2087,452
4141,35.1,6538.0,19.84,0.2087,452
4142,35.2,6551.0,19.92,0.2098,452
4143,35.2,6610.0,19.79,0.2094,451
4144,35.2,6720.0,19.85,0.2089,453
4145,35.2,6736.0,19.74,0.2072,454
4146,35.2,6755.0,19.53,0.2054,454
4147,35.1,6884.0,19.65,0.2041,455
4148,35.1,6789.0,19.59,0.204,454
4149,35.2,6733.0,19.57,0.2033,455
4150,35.1,6740.0,19.62,0.2039,456
4151,35.2,6839.0,19.54,0.2033,453
4152,35.2,6883.0,19.22,0.1996,456
4153,35.2,6963.0,19.3,0.1994,457
4154,35.1,6906.0,19.14,0.1984,456
4155,35.2,6897.0,19.2,0.1985,457
4156,35.1,6940.0,19.21,0.1986,457
4157,35.2,6979.0,19.25,0.199,457
4158,35.2,6986.0,19.18,0.1977,457
4159,35.2,6883.0,19.18,0.1992,456
4160,35.2,6908.0,19.11,0.1984,458
4161,35.2,7009.0,19.18,0.1984,458
4162,35.2,7010.0,19.22,0.1993,458
4163,35.2,6924.0,19.21,0.1986,456
4164,35.2,6946.0,19.2,0.1985,456
4165,35.1,6968.0,19.19,0.1989,457
4166,35.2,6892.0,19.09,0.1988,457
4167,35.2,6918.0,19.16,0.1977,457
4168,35.2,7000.0,19.14,0.1994,457
4169,35.2,6950.0,19.07,0.198,459
4170,35.2,7089.0,19.24,0.1997,457
4171,35.2,6934.0,19.11,0.1992,458
4172,35.2,6949.0,19.1,0.1988,457
4173,35.1,7032.0,19.02,0.1981,458
4174,35.1,6995.0,19.08,0.1987,458
4175,35.2,6912.0,19.05,0.1997,457
4176,35.1,6960.0,19.1,0.1991,457
4177,35.2,7026.0,19.06,0.1989,458
4178,35.1,6978.0,19.12,0.1998,458
4179,35.1,7005.0,18.87,0.2001,458
4180,35.2,7040.0,19.14,0.1996,457
4181,35.2,7062.0,19.05,0.1992,459
4182,35.2,7023.0,19.1,0.1996,458
4183,35.2,7091.0,19.07,0.1988,458
4184,35.1,7019.0,18.96,0.2005,457
4185,35.1,6954.0,19.01,0.2,459
4186,35.2,7058.0,19.12,0.2002,456
4187,35.2,7025.0,18.92,0.1992,458
4188,35.2,6977.0,18.91,0.2009,458
4189,35.2,7002.0,18.95,0.2005,459
4190,35.2,7062.0,18.98,0.1992,459
4191,35.2,6990.0,18.97,0.2003,458
4192,35.2,7074.0,19.0,0.2,460
4193,35.2,6969.0,19.03,0.1995,459
4194,35.1,7027.0,18.97,0.2002,457
4195,35.2,7047.0,18.97,0.2004,456
4196,35.1,7016.0,18.89,0.1997,458
4197,35.2,6955.0,19.01,0.1996,459
4198,35.1,7009.0,19.04,0.1998,458
4199,35.2,7125.0,19.1,0.1996,459
4200,35.2,7046.0,18.98,0.1993,458
4201,35.2,7005.0,19.08,0.2008,458
4202,35.2,6987.0,18.95,0.2005,458
4203,35.1,6998.0,18.95,0.1995,457
4204,35.2,6959.0,19.01,0.2007,457
4205,35.2,7026.0,18.99,0.1997,459
4206,35.2,6973.0,18.99,0.2008,457
4207,35.1,6991.0,18.84,0.2001,457
4208,35.1,6965.0,18.92,0.1991,457
4209,35.2,7003.0,19.02,0.1997,458
4210,35.2,6981.0,19.07,0.2005,458
4211,35.2,7008.0,19.05,0.2002,457
4212,35.1,7030.0,18.98,0.1998,457
4213,35.2,6989.0,18.96,0.2008,456
4214,35.1,7030.0,18.94,0.1991,457
4215,35.2,6967.0,19.04,0.1993,456
4216,35.1,7046.0,19.09,0.2009,457
4217,35.2,6992.0,18.9,0.1991,457
4218,35.2,7043.0,18.99,0.1981,458
4219,35.2,6956.0,19.11,0.1989,457
4220,35.2,6976.0,19.0,0.1989,458
4221,35.2,6990.0,19.0,0.1982,458
4222,35.1,7007.0,19.14,0.1994,457
4223,35.2,7056.0,19.06,0.1996,457
4224,35.2,6922.0,19.0,0.2004,458
4225,35.2,6968.0,18.99,0.2008,457
4226,35.1,6969.0,18.96,0.2002,458
4227,35.2,6970.0,18.92,0.1993,457
4228,35.2,7029.0,19.1,0.199,458
4229,35.2,6937.0,18.99,0.2003,457
4230,35.2,6972.0,18.96,0.2003,457
4231,35.2,6972.0,19.05,0.1997,457
4232,35.2,7032.0,19.02,0.1984,457
4233,35.2,6969.0,19.07,0.1999,459
4234,35.2,7036.0,19.06,0.1999,458
4235,35.2,7028.0,19.02,0.1987,457
4236,35.2,7046.0,18.99,0.2006,457
4237,35.1,6934.0,19.08,0.1994,457
4238,35.2,7024.0,18.99,0.1999,459
4239,35.2,6963.0,18.87,0.1986,459
4240,35.2,7050.0,19.02,0.1989,458
4241,35.2,6979.0,19.02,0.2002,457
4242,35.2,6975.0,18.93,0.1987,456
4243,35.1,6930.0,18.85,0.199,458
4244,35.2,7037.0,18.99,0.2001,459
4245,35.2,7056.0,19.07,0.1998,456
4246,35.2,6979.0,18.94,0.2004,459
4247,35.2,7018.0,19.01,0.1991,458
4248,35.2,6965.0,19.01,0.1987,458
4249,35.1,6961.0,18.97,0.1985,459
4250,35.2,6995.0,18.85,0.1998,459
4251,35.2,7025.0,19.07,0.2009,459
4252,35.2,7038.0,19.29,0.1985,457
4253,35.2,6935.0,19.11,0.1986,458
4254,35.2,6983.0,19.0,0.2008,458
4255,35.2,7023.0,18.97,0.199,458
4256,35.2,7020.0,19.04,0.1994,459
4257,35.1,6971.0,18.91,0.1993,457
4258,35.2,7103.0,19.1,0.1996,460
4259,35.2,6992.0,18.95,0.201,457
4260,35.2,7050.0,19.16,0.2005,457
4261,35.2,7051.0,19.06,0.2008,456
4262,35.2,7007.0,18.99,0.2005,457
4263,35.2,7094.0,19.03,0.2006,460
4264,35.2,7074.0,18.93,0.2003,458
4265,35.2,7069.0,18.95,0.2007,457
4266,35.2,6998.0,19.03,0.2001,458
4267,35.2,7115.0,18.94,0.2002,459
4268,35.2,6962.0,18.96,0.201,459
4269,35.1,7043.0,19.02,0.2008,460
4270,35.2,7008.0,18.93,0.1996,457
4271,35.2,6973.0,18.92,0.2003,458
4272,35.2,7003.0,18.91,0.1996,459
4273,35.1,7015.0,18.95,0.2009,458
4274,35.1,7053.0,18.93,0.2,458
4275,35.2,6986.0,18.92,0.2003,458
4276,35.2,7041.0,18.95,0.2001,458
4277,35.2,6980.0,18.93,0.2004,458
4278,35.2,7046.0,18.89,0.2003,457
4279,35.1,7046.0,19.07,0.2006,458
4280,35.1,7040.0,18.88,0.1989,458
4281,35.1,6951.0,18.84,0.2001,459
4282,35.2,7110.0,18.92,0.2011,458
4283,35.1,7012.0,18.79,0.1983,458
4284,35.2,7056.0,18.76,0.1994,458
4285,35.2,6998.0,18.69,0.1984,458
4286,35.2,6965.0,18.76,0.1989,459
4287,35.2,7076.0,18.8,0.1987,460
4288,35.2,7029.0,18.69,0.1978,457
4289,35.1,6990.0,18.75,0.1973,458
4290,35.2,7039.0,18.63,0.1959,458
